model_label,model_family,model_size,instruction_tuned,example_id,has_error,condition,layer,prompt_correction_mode,prompt_conditional_mode,prompt_high_confidence,prompt_low_confidence,output_correction_mode,output_conditional_mode,output_high_confidence,output_low_confidence
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,6,0.3348614275455475,0.31314942240715027,0.34196949005126953,0.3155178725719452,0.8628478646278381,0.8766047954559326,0.8525511622428894,0.8424577116966248
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,7,0.3661111891269684,0.335462361574173,0.36986660957336426,0.33161160349845886,0.861997127532959,0.8830360174179077,0.8539335131645203,0.8392114639282227
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,8,0.3903641700744629,0.36698439717292786,0.40494540333747864,0.3614357113838196,0.8477585315704346,0.8763251900672913,0.845480740070343,0.8344718217849731
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,9,0.37681254744529724,0.3585415482521057,0.386700838804245,0.3300917446613312,0.8213368058204651,0.8517134785652161,0.8098229169845581,0.7949866056442261
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,10,0.3785972595214844,0.3638732433319092,0.38687077164649963,0.33314862847328186,0.8104588389396667,0.8543025255203247,0.8191301822662354,0.7904877066612244
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,11,0.482285737991333,0.4721474349498749,0.4693989157676697,0.419251412153244,0.8289996385574341,0.8556253910064697,0.8456889390945435,0.8167290091514587
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,12,0.4012739658355713,0.39633840322494507,0.40351444482803345,0.36432820558547974,0.8079560399055481,0.8475525379180908,0.8432753682136536,0.8205375671386719
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,13,0.45058920979499817,0.438602477312088,0.44382381439208984,0.39296844601631165,0.8117023706436157,0.8474934101104736,0.8335530757904053,0.8103750944137573
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,14,0.42046964168548584,0.40520694851875305,0.41217339038848877,0.367195188999176,0.8069414496421814,0.8470888137817383,0.8338303565979004,0.8101732730865479
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,15,0.485454797744751,0.4737858772277832,0.48074203729629517,0.41465693712234497,0.8239337205886841,0.8619230389595032,0.8627947568893433,0.8178430199623108
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,16,0.4786212742328644,0.471133291721344,0.4685326814651489,0.4158419370651245,0.8139190673828125,0.8532838821411133,0.8568096160888672,0.811080813407898
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,17,0.491932213306427,0.48759135603904724,0.4863089323043823,0.4237954616546631,0.8025988936424255,0.8461582660675049,0.8485969305038452,0.7873895764350891
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,18,0.4809960722923279,0.4909172058105469,0.48065778613090515,0.4286330044269562,0.7862651348114014,0.8328480124473572,0.8302707672119141,0.7624777555465698
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,19,0.5125819444656372,0.5129880905151367,0.5148638486862183,0.47072070837020874,0.8073532581329346,0.8516109585762024,0.8494353294372559,0.7977133989334106
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,20,0.4786917567253113,0.47002896666526794,0.47337841987609863,0.4128248393535614,0.7875294089317322,0.8341251611709595,0.836793839931488,0.7618308067321777
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,21,0.5037137866020203,0.48789873719215393,0.4818151593208313,0.4463939964771271,0.8074243068695068,0.8399906158447266,0.84803706407547,0.7846694588661194
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,22,0.5808547735214233,0.564244270324707,0.5518584847450256,0.5166903734207153,0.8280691504478455,0.8442146182060242,0.8560270667076111,0.7909922003746033
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,23,0.5954160690307617,0.5859929323196411,0.5788386464118958,0.5534176230430603,0.8400636911392212,0.8581739664077759,0.8675613403320312,0.8111082911491394
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,24,0.6643471121788025,0.6573002338409424,0.6486872434616089,0.6280567049980164,0.8654279112815857,0.8730611801147461,0.8826649785041809,0.8311523199081421
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,25,0.7117277979850769,0.708264172077179,0.7004430890083313,0.6863595247268677,0.8756864070892334,0.883760929107666,0.8916733860969543,0.8493576645851135
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,26,0.7529770135879517,0.7588104605674744,0.7483220100402832,0.7381793260574341,0.9012690186500549,0.9059402346611023,0.9143120050430298,0.8799229264259338
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,27,0.8162339329719543,0.8203519582748413,0.8106931447982788,0.8026331663131714,0.9346325397491455,0.9358388781547546,0.9433445334434509,0.9188944697380066
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,A_assert_error,28,0.2791394889354706,0.2961367964744568,0.24938909709453583,0.24393858015537262,0.8149533867835999,0.7957281470298767,0.8531490564346313,0.7534897327423096
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,0,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,1.0,1.0,1.0,1.0
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,1,0.11883868277072906,0.12341495603322983,0.12038509547710419,0.11659757047891617,0.9408115148544312,0.9360055327415466,0.9482507705688477,0.9395333528518677
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,2,0.23932147026062012,0.2346852719783783,0.24219480156898499,0.23659378290176392,0.890752911567688,0.8852430582046509,0.889490008354187,0.8881561756134033
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,3,0.24245436489582062,0.24463282525539398,0.2485053539276123,0.24129627645015717,0.7812404632568359,0.8054989576339722,0.80889493227005,0.787397027015686
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,4,0.2523122727870941,0.2553977966308594,0.26425009965896606,0.26131269335746765,0.802194356918335,0.8290111422538757,0.8122916221618652,0.8002527356147766
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,5,0.27118125557899475,0.25593337416648865,0.27768468856811523,0.26546841859817505,0.8265508413314819,0.8439338803291321,0.8300878405570984,0.8150300979614258
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,6,0.33644694089889526,0.31425169110298157,0.34308141469955444,0.3165939450263977,0.8628478646278381,0.8766047954559326,0.8525511622428894,0.8424577116966248
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,7,0.36672455072402954,0.33551785349845886,0.37010982632637024,0.33149945735931396,0.861997127532959,0.8830360174179077,0.8539335131645203,0.8392114639282227
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,8,0.3891361355781555,0.36507880687713623,0.4036981761455536,0.35955679416656494,0.8477585315704346,0.8763251900672913,0.845480740070343,0.8344718217849731
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,9,0.3750297725200653,0.35731056332588196,0.3853989839553833,0.32891765236854553,0.8213368058204651,0.8517134785652161,0.8098229169845581,0.7949866056442261
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,10,0.3764384388923645,0.36229217052459717,0.38569363951683044,0.3322294354438782,0.8104588389396667,0.8543025255203247,0.8191301822662354,0.7904877066612244
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,11,0.48403358459472656,0.474816232919693,0.47045767307281494,0.42126965522766113,0.8289996385574341,0.8556253910064697,0.8456889390945435,0.8167290091514587
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,12,0.40408948063850403,0.4001450836658478,0.40561485290527344,0.3675060272216797,0.8079560399055481,0.8475525379180908,0.8432753682136536,0.8205375671386719
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,13,0.4518594741821289,0.44065332412719727,0.4445403814315796,0.3947147727012634,0.8117023706436157,0.8474934101104736,0.8335530757904053,0.8103750944137573
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,14,0.4216831922531128,0.40706413984298706,0.413175106048584,0.36910873651504517,0.8069414496421814,0.8470888137817383,0.8338303565979004,0.8101732730865479
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,15,0.4843640625476837,0.47334033250808716,0.48007732629776,0.41470757126808167,0.8239337205886841,0.8619230389595032,0.8627947568893433,0.8178430199623108
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,16,0.4799064099788666,0.4727391302585602,0.47023627161979675,0.41755154728889465,0.8139190673828125,0.8532838821411133,0.8568096160888672,0.811080813407898
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,17,0.4920448064804077,0.4890657365322113,0.48755544424057007,0.42577165365219116,0.8025988936424255,0.8461582660675049,0.8485969305038452,0.7873895764350891
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,18,0.4813651442527771,0.4930063486099243,0.48257124423980713,0.4311204254627228,0.7862651348114014,0.8328480124473572,0.8302707672119141,0.7624777555465698
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,19,0.5142480731010437,0.5163559317588806,0.5182386636734009,0.4740866422653198,0.8073532581329346,0.8516109585762024,0.8494353294372559,0.7977133989334106
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,20,0.4738340973854065,0.4646398723125458,0.46887505054473877,0.40790191292762756,0.7875294089317322,0.8341251611709595,0.836793839931488,0.7618308067321777
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,21,0.49543291330337524,0.47891899943351746,0.4739322066307068,0.4382146894931793,0.8074243068695068,0.8399906158447266,0.84803706407547,0.7846694588661194
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,22,0.578377366065979,0.5619814991950989,0.5501669645309448,0.5149765610694885,0.8280691504478455,0.8442146182060242,0.8560270667076111,0.7909922003746033
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,23,0.5941751003265381,0.5845295786857605,0.5778144001960754,0.5520261526107788,0.8400636911392212,0.8581739664077759,0.8675613403320312,0.8111082911491394
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,24,0.6612117290496826,0.6542010307312012,0.6461824178695679,0.625186562538147,0.8654279112815857,0.8730611801147461,0.8826649785041809,0.8311523199081421
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,25,0.7080953121185303,0.704706072807312,0.6975433826446533,0.6828385591506958,0.8756864070892334,0.883760929107666,0.8916733860969543,0.8493576645851135
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,26,0.748052716255188,0.7539178729057312,0.7436267137527466,0.7332387566566467,0.9012690186500549,0.9059402346611023,0.9143120050430298,0.8799229264259338
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,27,0.8115245699882507,0.8157389163970947,0.8066695928573608,0.7981380224227905,0.9346325397491455,0.9358388781547546,0.9433445334434509,0.9188944697380066
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c05,False,B_if_error,28,0.2676127552986145,0.2847943902015686,0.23785123229026794,0.2344028353691101,0.8149533867835999,0.7957281470298767,0.8531490564346313,0.7534897327423096
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,0,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,0.5061154365539551,0.5061154365539551,0.5061154365539551,0.5061154365539551
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,1,0.11816228926181793,0.12293700128793716,0.11972227692604065,0.1160937175154686,0.459836483001709,0.46377596259117126,0.4641731083393097,0.45353421568870544
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,2,0.2422831654548645,0.23775747418403625,0.24481084942817688,0.23983511328697205,0.5387368202209473,0.5412458777427673,0.5412895083427429,0.5289735794067383
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,3,0.24395683407783508,0.24624614417552948,0.24992252886295319,0.2426006942987442,0.5175243020057678,0.5112485885620117,0.5088099241256714,0.5120155215263367
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,4,0.2569982707500458,0.2606363594532013,0.26892006397247314,0.2648770809173584,0.5418568849563599,0.5299299359321594,0.5293175578117371,0.5253168344497681
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,5,0.2742484509944916,0.26047444343566895,0.28037941455841064,0.2687639594078064,0.5883050560951233,0.5711192488670349,0.5670398473739624,0.5645851492881775
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,6,0.33840212225914,0.31755101680755615,0.34535765647888184,0.3195841610431671,0.6570646166801453,0.64580899477005,0.6329978704452515,0.622472882270813
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,7,0.36845237016677856,0.3391655683517456,0.37299543619155884,0.33569133281707764,0.7071563005447388,0.7031152248382568,0.6819496154785156,0.6653636693954468
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,8,0.39040684700012207,0.36845025420188904,0.40578168630599976,0.36276188492774963,0.7028761506080627,0.6985698938369751,0.6746637225151062,0.6535045504570007
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,9,0.3759208619594574,0.3594110906124115,0.38628751039505005,0.3313421308994293,0.6936682462692261,0.6805993914604187,0.6472881436347961,0.6163798570632935
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,10,0.38216492533683777,0.3683488667011261,0.3904572129249573,0.3364832103252411,0.6641336679458618,0.6597992181777954,0.6191310882568359,0.5856741666793823
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,11,0.48510581254959106,0.4753120243549347,0.4724016785621643,0.42177921533584595,0.7146150469779968,0.7057712078094482,0.6733071804046631,0.6508899927139282
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,12,0.40348729491233826,0.3988117277622223,0.4062613844871521,0.36677485704421997,0.6983324885368347,0.6919081807136536,0.6549274921417236,0.6355925798416138
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,13,0.4498428702354431,0.43789300322532654,0.4434894919395447,0.3925432562828064,0.707863986492157,0.707488477230072,0.667927622795105,0.6455127000808716
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,14,0.4209875166416168,0.4053950607776642,0.41280633211135864,0.36815983057022095,0.7214787602424622,0.7342852354049683,0.6987943053245544,0.6736648082733154
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,15,0.48509493470191956,0.47326093912124634,0.48035305738449097,0.4144613742828369,0.7199742794036865,0.7276872396469116,0.7053830623626709,0.6565565466880798
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,16,0.4748407304286957,0.46747544407844543,0.4649719297885895,0.41191455721855164,0.7264642715454102,0.7397646903991699,0.7156708240509033,0.6777247190475464
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,17,0.4895533621311188,0.48510879278182983,0.4844510555267334,0.4204953908920288,0.7041065692901611,0.7252911329269409,0.700767457485199,0.6518445014953613
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,18,0.4783809781074524,0.48837798833847046,0.4790375232696533,0.42605963349342346,0.6795130968093872,0.7055284976959229,0.6834977269172668,0.6337795257568359
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,19,0.5067769885063171,0.5068722367286682,0.5100839138031006,0.4644595980644226,0.7263468503952026,0.7476339340209961,0.727968692779541,0.687454342842102
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,20,0.46661049127578735,0.457282155752182,0.4619223177433014,0.3990790843963623,0.7267647385597229,0.7421351075172424,0.7320076823234558,0.677283763885498
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,21,0.49520087242126465,0.47873273491859436,0.4743252396583557,0.43581700325012207,0.7767916917800903,0.7890475988388062,0.7869385480880737,0.7332848906517029
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,22,0.5699347853660583,0.5533452033996582,0.5429123044013977,0.5071421265602112,0.8008012771606445,0.8058899641036987,0.8128464818000793,0.7593633532524109
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,23,0.5911441445350647,0.5826389193534851,0.5783829689025879,0.5532398819923401,0.79779052734375,0.8053233623504639,0.8154070377349854,0.7680829763412476
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,24,0.6578654646873474,0.6471545100212097,0.6445973515510559,0.6234021782875061,0.8397530913352966,0.842262327671051,0.8515544533729553,0.8113908171653748
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,25,0.7054671049118042,0.6971371173858643,0.6943845748901367,0.6794353127479553,0.8535828590393066,0.8563512563705444,0.8639134168624878,0.8305156230926514
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,26,0.7410500049591064,0.7413880825042725,0.7362356781959534,0.724636971950531,0.8810285329818726,0.8827978372573853,0.8933122754096985,0.8650180697441101
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,27,0.8047666549682617,0.8054198622703552,0.7976441979408264,0.7897570729255676,0.9136764407157898,0.9153692722320557,0.9218258857727051,0.9018480777740479
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,A_assert_error,28,0.377130389213562,0.3923429548740387,0.34554484486579895,0.3527263104915619,0.5581934452056885,0.5806771516799927,0.5681281089782715,0.5365227460861206
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,0,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,0.5061154365539551,0.5061154365539551,0.5061154365539551,0.5061154365539551
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,1,0.11657556891441345,0.12135517597198486,0.11812497675418854,0.1145210787653923,0.459836483001709,0.46377596259117126,0.4641731083393097,0.45353421568870544
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,2,0.24238142371177673,0.23777230083942413,0.244858056306839,0.2398141324520111,0.5387368202209473,0.5412458777427673,0.5412895083427429,0.5289735794067383
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,3,0.24507375061511993,0.24762895703315735,0.2510867714881897,0.24385900795459747,0.5175243020057678,0.5112485885620117,0.5088099241256714,0.5120155215263367
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,4,0.25837841629981995,0.26209136843681335,0.27029743790626526,0.2657317519187927,0.5418568849563599,0.5299299359321594,0.5293175578117371,0.5253168344497681
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,5,0.2747804820537567,0.2608012855052948,0.28089940547943115,0.269095242023468,0.5883050560951233,0.5711192488670349,0.5670398473739624,0.5645851492881775
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,6,0.34100812673568726,0.3197336494922638,0.34758833050727844,0.3217986524105072,0.6570646166801453,0.64580899477005,0.6329978704452515,0.622472882270813
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,7,0.3703114688396454,0.3403794467449188,0.3746252655982971,0.3368602693080902,0.7071563005447388,0.7031152248382568,0.6819496154785156,0.6653636693954468
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,8,0.38970082998275757,0.3669995069503784,0.40492162108421326,0.3613186478614807,0.7028761506080627,0.6985698938369751,0.6746637225151062,0.6535045504570007
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,9,0.3739628791809082,0.35793575644493103,0.38451460003852844,0.3297249674797058,0.6936682462692261,0.6805993914604187,0.6472881436347961,0.6163798570632935
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,10,0.3792074918746948,0.3654329478740692,0.3882144093513489,0.33441048860549927,0.6641336679458618,0.6597992181777954,0.6191310882568359,0.5856741666793823
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,11,0.4866434335708618,0.47762882709503174,0.47351592779159546,0.423298180103302,0.7146150469779968,0.7057712078094482,0.6733071804046631,0.6508899927139282
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,12,0.4067586660385132,0.4033242166042328,0.409372478723526,0.370572030544281,0.6983324885368347,0.6919081807136536,0.6549274921417236,0.6355925798416138
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,13,0.4513625502586365,0.44031527638435364,0.4446045160293579,0.39442217350006104,0.707863986492157,0.707488477230072,0.667927622795105,0.6455127000808716
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,14,0.42312657833099365,0.4087475836277008,0.41508734226226807,0.37121841311454773,0.7214787602424622,0.7342852354049683,0.6987943053245544,0.6736648082733154
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,15,0.4838528633117676,0.47303617000579834,0.48006123304367065,0.41440606117248535,0.7199742794036865,0.7276872396469116,0.7053830623626709,0.6565565466880798
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,16,0.4746982455253601,0.46802419424057007,0.4658172130584717,0.4124606251716614,0.7264642715454102,0.7397646903991699,0.7156708240509033,0.6777247190475464
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,17,0.4886878430843353,0.48600083589553833,0.48534947633743286,0.42204028367996216,0.7041065692901611,0.7252911329269409,0.700767457485199,0.6518445014953613
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,18,0.4771936535835266,0.4889603853225708,0.47981223464012146,0.42715123295783997,0.6795130968093872,0.7055284976959229,0.6834977269172668,0.6337795257568359
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,19,0.5064589381217957,0.508338212966919,0.5119696259498596,0.46618419885635376,0.7263468503952026,0.7476339340209961,0.727968692779541,0.687454342842102
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,20,0.4623502492904663,0.45294952392578125,0.45882633328437805,0.3956359028816223,0.7267647385597229,0.7421351075172424,0.7320076823234558,0.677283763885498
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,21,0.4889823794364929,0.4722289443016052,0.46892833709716797,0.43038639426231384,0.7767916917800903,0.7890475988388062,0.7869385480880737,0.7332848906517029
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,22,0.5679169297218323,0.5519026517868042,0.5420867204666138,0.5064483880996704,0.8008012771606445,0.8058899641036987,0.8128464818000793,0.7593633532524109
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,23,0.5891338586807251,0.5806547403335571,0.5771120190620422,0.5514424443244934,0.79779052734375,0.8053233623504639,0.8154070377349854,0.7680829763412476
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,24,0.6515061259269714,0.6411184668540955,0.6391334533691406,0.6172806024551392,0.8397530913352966,0.842262327671051,0.8515544533729553,0.8113908171653748
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,25,0.6988064050674438,0.6908279657363892,0.6887980103492737,0.672727108001709,0.8535828590393066,0.8563512563705444,0.8639134168624878,0.8305156230926514
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,26,0.7317291498184204,0.7323428392410278,0.7277389168739319,0.715299665927887,0.8810285329818726,0.8827978372573853,0.8933122754096985,0.8650180697441101
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,27,0.7964434623718262,0.7972815036773682,0.7903182506561279,0.7814514636993408,0.9136764407157898,0.9153692722320557,0.9218258857727051,0.9018480777740479
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c06,False,B_if_error,28,0.3397682309150696,0.35550493001937866,0.310800701379776,0.3176792860031128,0.5581934452056885,0.5806771516799927,0.5681281089782715,0.5365227460861206
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c07,False,A_assert_error,0,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,1.0,1.0,1.0,1.0
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c07,False,A_assert_error,1,0.11843001842498779,0.12309128046035767,0.119983971118927,0.11637994647026062,0.9602881073951721,0.9569306969642639,0.9683448076248169,0.9602310061454773
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c07,False,A_assert_error,2,0.2422763705253601,0.23770397901535034,0.24506798386573792,0.23965498805046082,0.9021329879760742,0.9020794630050659,0.9207339286804199,0.9055321216583252
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c07,False,A_assert_error,3,0.24326014518737793,0.24595580995082855,0.2494252324104309,0.2420351803302765,0.8091817498207092,0.808576226234436,0.8396068811416626,0.8217817544937134
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c07,False,A_assert_error,4,0.25695163011550903,0.26051002740859985,0.26760223507881165,0.26414400339126587,0.7845955491065979,0.7786027193069458,0.8071478605270386,0.7932354211807251
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c07,False,A_assert_error,5,0.2720409035682678,0.2576678395271301,0.27780306339263916,0.2645806670188904,0.7987502813339233,0.8134627342224121,0.8124648332595825,0.7865155339241028
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c07,False,A_assert_error,6,0.3392599821090698,0.3174014687538147,0.34546029567718506,0.3187270760536194,0.81332927942276,0.824811577796936,0.8124289512634277,0.8018730878829956
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c07,False,A_assert_error,7,0.37185847759246826,0.3400200605392456,0.3744875192642212,0.3352559804916382,0.8377484083175659,0.854173481464386,0.839519202709198,0.8271827101707458
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c07,False,A_assert_error,8,0.39142513275146484,0.36622154712677,0.40549635887145996,0.3612492084503174,0.8048325181007385,0.8235359191894531,0.8124086856842041,0.7940117120742798
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c07,False,A_assert_error,9,0.3764854669570923,0.3571406900882721,0.3861227333545685,0.3300931751728058,0.7769966721534729,0.7901633977890015,0.7745891809463501,0.7464883923530579
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c07,False,A_assert_error,10,0.37894290685653687,0.3635897934436798,0.3875129222869873,0.33430951833724976,0.7530094981193542,0.7909564971923828,0.7633336186408997,0.7313462495803833
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c07,False,A_assert_error,11,0.4842289388179779,0.4733758270740509,0.47117480635643005,0.4205304980278015,0.803972601890564,0.8189005255699158,0.8044297695159912,0.7666359543800354
qwen_1.5b_instruct,Qwen2.5,1.5B,True,c07,False,A_assert_error,12,0.40469664335250854,0.3990015685558319,0.4064222276210785,0.36685794591903687,0.7617209553718567,0.7839150428771973,0.7730565071105957,0.7432126402854919
